0.023517,-0.262145,-0.119503,-0.334204,-0.013244,0.054064,0.103198,-0.228550,0.167237,0.097764,-0.319391,-0.271870,0.013432,-0.407903,-0.488767,-0.105461,-0.044808,-0.007844,-0.303578,-0.262870,0.014612,0.136441,0.016973,0.201758,0.360377,0.226268,-0.006726,-0.091376,0.069747,0.251280,-0.055092,-0.346595,-0.110842,0.310415,-0.228229,-0.192590,-0.165192,0.293918,-0.268143,0.210476,-0.298675,-0.266240,0.082729,-0.425405,-0.450674,-0.222944,-0.170420,0.210961,-0.268112,-0.059928,-0.110081,0.117451,0.138425,-0.180134,0.303605,0.142626,0.085582,-0.213530,0.073286,0.267590,-0.269316,-0.305450,0.084292,0.141275,-0.398695,-0.031370,-0.008207,0.166556,-0.296882,0.121096,-0.231428,-0.262122,-0.132528,-0.340766,-0.353092,-0.033097,0.109737,-0.281994,-0.322434,-0.444069,0.123411,0.136081,-0.112414,-0.257193,0.204560,0.139098,-0.302403,0.188930,-0.044992,0.243771,-0.144447,-0.319170,-0.284474,0.152515,0.077750,-0.204972,-0.330000,0.189889,-0.239889,0.188445,-0.325362,-0.168012,-0.430002,-0.459461,-0.475295,-0.144277,0.052937,0.272281,-0.411415,-0.489061,-0.471476,-0.020035,0.067590,0.072795,0.163252,0.212424,0.236197,0.177855,0.033799,-0.223600,0.290083,0.341971,0.308895,-0.335421,-0.289066,-0.218963,0.293634,0.273187,0.225048,-0.349493,0.004525,-0.283187,0.031656,-0.145547,-0.245678,0.080134,0.167416,-0.232320,0.155555,0.035267,-0.082671,0.278960,0.248347,0.294473,-0.010757,-0.052975,-0.031660,-0.000627,-0.172488,0.121216,-0.143364,-0.295759,-0.254452,-0.332724,-0.229486,-0.374397,-0.041402,0.329307,-0.053173,-0.296153,-0.199020,-0.134830,-0.139938,-0.018409,0.094828,-0.012099
0.023517,-0.238576,-0.252033,-0.297439,-0.013244,0.168647,0.170907,-0.424254,0.122144,0.161509,-0.535168,-0.086046,-0.084420,-0.395998,-0.407466,-0.114524,0.272335,-0.183011,-0.123380,0.002634,0.085463,0.106501,0.132358,0.411182,0.253635,0.087997,0.181119,0.111196,-0.204397,0.336231,-0.055092,-0.343171,-0.107927,0.294542,-0.228229,-0.196226,-0.125092,0.092237,-0.268143,0.121287,-0.269263,-0.266240,0.080551,-0.522103,-0.329622,-0.410582,0.005610,0.053200,-0.201297,0.147464,0.012405,0.120284,0.124727,-0.387593,0.190702,-0.054880,0.210895,-0.082042,-0.017109,0.207404,-0.269316,-0.305450,0.084292,0.414657,-0.346261,-0.031370,-0.008207,-0.111065,-0.296882,-0.059460,-0.258665,-0.262122,-0.464397,-0.225210,-0.056062,-0.033097,0.187976,-0.443758,-0.102232,-0.455697,0.121144,0.125211,0.056545,0.181202,0.258881,0.149381,-0.046951,-0.204151,-0.285868,0.357460,-0.144447,-0.319170,-0.284474,-0.367326,0.077750,-0.207435,0.037403,0.171707,-0.303928,0.185881,-0.275027,-0.168012,-0.353472,-0.507654,-0.424144,-0.365307,-0.083157,-0.032067,-0.268228,-0.348257,-0.384756,0.113577,0.145449,0.152030,0.234048,0.055249,0.345982,0.209647,0.220073,0.195664,0.295388,0.138363,0.262554,-0.335421,-0.285664,-0.213438,0.144124,0.325704,-0.029262,-0.349493,0.004525,-0.283187,0.011576,-0.081153,-0.296450,-0.129447,0.182920,-0.094705,0.134722,0.039324,0.050787,0.075104,0.154007,0.143416,-0.010757,-0.052975,-0.039473,-0.072269,-0.071297,0.154092,-0.143364,-0.306512,-0.254452,-0.332724,-0.229486,-0.374397,-0.041402,-0.246451,0.431443,-0.296153,-0.201658,-0.132120,-0.139938,-0.018409,0.091887,-0.012099
0.023517,-0.238576,-0.252033,-0.334204,-0.013244,0.054064,0.170907,-0.402775,0.122144,0.095772,-0.426120,-0.086046,0.011046,-0.379332,-0.483347,-0.114524,0.269478,-0.183011,-0.121399,-0.260932,0.085463,0.106501,0.132358,0.199140,0.360377,0.087997,0.183882,0.111196,0.069747,0.251280,-0.055092,-0.343171,-0.110842,0.312682,-0.228229,-0.192590,-0.165192,0.095038,-0.268143,0.121287,-0.265586,-0.266240,0.080551,-0.451349,-0.361201,-0.392922,0.001865,0.053200,-0.199070,-0.059928,0.012405,0.120284,0.124727,-0.340973,0.306293,-0.052801,0.210895,-0.082042,0.073286,0.267590,-0.269316,-0.305450,0.084292,0.141275,-0.398695,-0.026134,-0.008207,-0.111065,-0.296882,-0.059460,-0.258665,-0.262122,-0.136924,-0.225210,-0.355567,-0.033097,0.187976,-0.420649,-0.102232,-0.418487,0.121144,0.125211,0.056545,-0.254328,0.202090,0.149381,-0.046951,-0.204151,-0.044992,0.241450,-0.144447,-0.319170,-0.284474,0.152515,0.077750,-0.204972,-0.330000,0.171707,-0.303928,0.188445,-0.275027,-0.168012,-0.422349,-0.437775,-0.442047,-0.365307,-0.086116,-0.032067,-0.411415,-0.394234,-0.441666,0.113577,0.143016,0.152030,0.165464,0.212424,0.236197,0.212537,0.220073,0.195664,0.287431,0.339394,0.308895,-0.335421,-0.285664,-0.213438,0.293634,0.273187,0.225048,-0.349493,0.004525,-0.283187,0.011576,-0.081153,-0.289828,-0.129447,0.185504,-0.097763,0.134722,0.039324,0.050787,0.075104,0.154007,0.143416,-0.010757,-0.052975,-0.031660,-0.072269,-0.071297,0.156832,-0.143364,-0.295759,-0.254452,-0.332724,-0.229486,-0.374397,-0.041402,0.331832,-0.048045,-0.296153,-0.199020,-0.134830,-0.139938,-0.018409,0.091887,-0.008841
0.023517,-0.262145,-0.123519,-0.297439,-0.013244,0.168647,0.103198,-0.245257,0.167237,0.161509,-0.479484,-0.271870,-0.084420,-0.393617,-0.480637,-0.108482,-0.041951,-0.005627,-0.303578,0.004572,0.014612,0.133447,0.016973,0.411182,0.256444,0.226268,-0.009489,-0.094592,-0.204397,0.336231,-0.055092,-0.343171,-0.107927,0.296809,-0.228229,-0.196226,-0.125092,0.293918,-0.268143,0.207773,-0.298675,-0.269081,0.080551,-0.434839,-0.450674,-0.401752,-0.170420,0.210961,-0.265885,0.147464,-0.111909,0.117451,0.138425,-0.385262,0.190702,0.142626,0.085582,-0.213530,-0.019934,0.205090,-0.269316,-0.305450,0.084292,0.414657,-0.346261,-0.031370,-0.008207,0.166556,-0.296882,0.121096,-0.231428,-0.262122,-0.389671,-0.340766,-0.056062,-0.033097,0.109737,-0.319809,-0.322434,-0.416162,0.123411,0.136081,-0.112414,0.184067,0.256411,0.136528,-0.302403,0.185786,-0.282218,0.357460,-0.144447,-0.319170,-0.284474,-0.367326,0.077750,-0.207435,0.034641,0.189889,-0.239889,0.185881,-0.325362,-0.168012,-0.353472,-0.442594,-0.465065,-0.187196,0.055896,0.275180,-0.316727,-0.489061,-0.471476,-0.022122,0.067590,0.072795,0.234048,0.057527,0.348368,0.174965,0.033799,-0.223600,0.298041,0.135786,0.262554,-0.335421,-0.285664,-0.213438,0.141673,0.327892,-0.031418,-0.349493,0.004525,-0.283187,0.031656,-0.145547,-0.245678,0.080134,0.167416,-0.232320,0.158159,0.035267,-0.082671,0.276206,0.248347,0.291452,-0.010757,-0.052975,-0.031660,-0.000627,-0.172488,0.121216,-0.143364,-0.306512,-0.254452,-0.332724,-0.229486,-0.374397,-0.041402,-0.246451,0.431443,-0.296153,-0.201658,-0.134830,-0.139938,-0.018409,0.094828,-0.012099
0.023517,-0.262145,-0.091391,-0.334204,-0.013244,0.051460,0.105802,-0.226164,0.167237,0.095772,-0.321711,-0.271870,0.011046,-0.407903,-0.486057,-0.102440,-0.044808,-0.005627,-0.301597,-0.258994,0.014612,0.136441,0.016973,0.196522,0.363186,0.226268,-0.006726,-0.094592,0.069747,0.251280,-0.055092,0.232172,-0.055449,0.312682,-0.217785,-0.047135,-0.165192,0.293918,-0.208143,0.210476,-0.298675,0.265010,0.080551,-0.427764,-0.450674,-0.222944,-0.170420,0.210961,-0.263658,-0.059928,-0.111909,0.117451,0.138425,-0.180134,0.306293,0.142626,0.088088,-0.213530,0.070461,0.267590,-0.269316,-0.199471,0.073119,0.141275,-0.398695,0.020986,-0.008207,0.163723,-0.267383,0.121096,-0.208081,-0.120993,-0.136924,-0.340766,-0.355567,-0.033097,0.109737,-0.281994,-0.320414,-0.441743,0.123411,0.136081,-0.112414,-0.257193,0.202090,0.136528,-0.302403,0.185786,-0.044992,0.241450,-0.144447,0.135375,-0.281649,0.152515,0.086599,-0.168026,-0.332763,0.189889,-0.165997,0.188445,-0.325362,0.189604,-0.430002,-0.459461,-0.475295,-0.142131,0.055896,0.275180,-0.411415,-0.486188,-0.468766,-0.020035,0.067590,0.072795,0.165464,0.212424,0.236197,0.174965,0.033799,-0.223600,0.290083,0.339394,0.308895,-0.326075,-0.200630,-0.191339,0.296085,0.273187,0.227203,-0.349493,0.021619,-0.283187,0.031656,-0.145547,-0.245678,0.077140,0.167416,-0.235378,0.158159,0.035267,-0.080792,0.276206,0.251042,0.294473,-0.007956,-0.052975,-0.031660,-0.000627,-0.172488,0.121216,-0.113554,-0.295759,-0.254452,-0.144488,0.263978,-0.135687,-0.041402,0.331832,-0.048045,0.238222,0.238975,0.174114,-0.158665,0.026463,0.118358,-0.025128
0.023517,-0.238576,-0.252033,-0.297439,-0.013244,0.168647,0.170907,-0.424254,0.122144,0.163501,-0.532848,-0.084130,-0.082033,-0.393617,-0.407466,-0.111503,0.272335,-0.180793,-0.121399,0.002634,0.087487,0.106501,0.132358,0.408564,0.256444,0.087997,0.178357,0.111196,-0.207512,0.333804,-0.055092,0.235596,-0.055449,0.296809,-0.220396,-0.050772,-0.125092,0.092237,-0.244143,0.118584,-0.236175,0.267851,0.082729,-0.519745,-0.326990,-0.408375,0.005610,0.055744,-0.201297,0.147464,0.014233,0.120284,0.121987,-0.387593,0.193390,-0.054880,0.210895,-0.085502,-0.017109,0.207404,-0.269316,-0.196754,0.073119,0.414657,-0.346261,0.015751,-0.008207,-0.113898,-0.246734,-0.062237,-0.262556,-0.185509,-0.462199,-0.222988,-0.056062,-0.025160,0.187976,-0.441658,-0.100212,-0.458022,0.121144,0.125211,0.058510,0.181202,0.258881,0.149381,-0.046951,-0.204151,-0.285868,0.357460,-0.144447,0.135375,-0.281649,-0.365342,0.086599,-0.175415,0.040166,0.171707,-0.308855,0.185881,-0.204557,0.186293,-0.353472,-0.505245,-0.421587,-0.363161,-0.080199,-0.029168,-0.270538,-0.345383,-0.384756,0.115665,0.145449,0.149297,0.234048,0.055249,0.348368,0.209647,0.217622,0.192831,0.295388,0.135786,0.262554,-0.326075,-0.197229,-0.185814,0.146575,0.327892,-0.027107,-0.349493,0.013072,-0.283187,0.013584,-0.079259,-0.292035,-0.132441,0.182920,-0.088589,0.132118,0.039324,0.052667,0.072349,0.151311,0.143416,-0.007956,-0.052975,-0.039473,-0.078239,-0.074273,0.151353,-0.116264,-0.310096,-0.254452,-0.140567,0.263978,-0.058268,-0.041402,-0.241400,0.434007,0.238222,0.236336,0.171404,-0.162410,0.020052,0.118358,-0.025128
0.023517,-0.235209,-0.252033,-0.334204,-0.013244,0.056668,0.170907,-0.402775,0.122144,0.093780,-0.423799,-0.084130,0.008659,-0.379332,-0.483347,-0.111503,0.272335,-0.180793,-0.121399,-0.258994,0.085463,0.106501,0.130095,0.193904,0.360377,0.087997,0.181119,0.107980,0.072862,0.253707,-0.055092,0.252720,-0.064195,0.314950,-0.217785,-0.054408,-0.165192,0.092237,-0.248143,0.121287,-0.228822,0.270692,0.080551,-0.448990,-0.355938,-0.390715,0.005610,0.053200,-0.199070,-0.061981,0.014233,0.120284,0.121987,-0.343304,0.306293,-0.054880,0.210895,-0.085502,0.076111,0.267590,-0.269316,-0.169580,0.067532,0.143673,-0.398695,0.015751,-0.008207,-0.113898,-0.258534,-0.062237,-0.262556,-0.181477,-0.139122,-0.222988,-0.358042,-0.033097,0.187976,-0.418548,-0.100212,-0.416162,0.121144,0.125211,0.058510,-0.257193,0.202090,0.151952,-0.046951,-0.204151,-0.041342,0.243771,-0.144447,0.151418,-0.281649,0.154499,0.086599,-0.192656,-0.330000,0.171707,-0.308855,0.185881,-0.194490,0.192916,-0.424900,-0.437775,-0.439489,-0.363161,-0.080199,-0.029168,-0.409106,-0.391360,-0.441666,0.113577,0.143016,0.149297,0.165464,0.212424,0.236197,0.209647,0.220073,0.192831,0.287431,0.341971,0.308895,-0.329191,-0.159814,-0.191339,0.296085,0.275376,0.227203,-0.349493,0.025892,-0.283187,0.013584,-0.079259,-0.287620,-0.132441,0.182920,-0.091647,0.132118,0.039324,0.052667,0.075104,0.154007,0.143416,-0.007956,-0.052975,-0.039473,-0.075254,-0.071297,0.154092,-0.116264,-0.295759,-0.254452,-0.117037,0.273782,0.025603,-0.041402,0.334357,-0.042916,0.238222,0.228421,0.171404,-0.154919,0.026463,0.118358,-0.015356
0.023517,-0.265512,-0.091391,-0.297439,-0.013244,0.168647,0.103198,-0.242870,0.164584,0.163501,-0.474844,-0.271870,-0.082033,-0.393617,-0.477927,-0.105461,-0.041951,-0.005627,-0.301597,0.002634,0.014612,0.136441,0.016973,0.408564,0.256444,0.226268,-0.009489,-0.094592,-0.207512,0.336231,-0.055092,0.235596,-0.052533,0.296809,-0.217785,-0.047135,-0.125092,0.291116,-0.208143,0.207773,-0.298675,0.265010,0.082729,-0.432481,-0.448043,-0.401752,-0.170420,0.210961,-0.261431,0.147464,-0.111909,0.117451,0.138425,-0.385262,0.193390,0.142626,0.085582,-0.213530,-0.017109,0.207404,-0.269316,-0.199471,0.073119,0.417055,-0.346261,0.015751,-0.008207,0.163723,-0.270333,0.118318,-0.208081,-0.120993,-0.385276,-0.338543,-0.056062,-0.025160,0.109737,-0.317708,-0.320414,-0.416162,0.123411,0.136081,-0.112414,0.181202,0.258881,0.136528,-0.302403,0.185786,-0.285868,0.357460,-0.144447,0.140723,-0.278824,-0.365342,0.086599,-0.175415,0.040166,0.189889,-0.165997,0.185881,-0.328718,0.189604,-0.353472,-0.440184,-0.465065,-0.182904,0.061813,0.275180,-0.319037,-0.486188,-0.468766,-0.020035,0.067590,0.072795,0.234048,0.052971,0.348368,0.172075,0.031348,-0.226432,0.295388,0.138363,0.262554,-0.322960,-0.197229,-0.185814,0.146575,0.327892,-0.027107,-0.349493,0.013072,-0.283187,0.031656,-0.145547,-0.243470,0.077140,0.167416,-0.235378,0.158159,0.037295,-0.080792,0.276206,0.248347,0.294473,-0.007956,-0.052975,-0.039473,-0.003612,-0.175464,0.118476,-0.113554,-0.310096,-0.254452,-0.144488,0.263978,-0.129236,-0.041402,-0.241400,0.434007,0.238222,0.236336,0.174114,-0.162410,0.026463,0.118358,-0.028385
0.009129,-0.177970,-0.252033,-0.010674,-0.010427,0.007189,0.173511,-0.426641,0.124797,-0.053630,-0.525888,-0.089877,-0.406615,-0.407903,-0.475217,-0.111503,0.278049,-0.187445,-0.127340,-0.237676,0.087487,0.112489,0.134620,0.010658,0.174983,0.085528,0.186644,0.091903,0.063516,0.311959,-0.055092,0.372583,-0.049618,0.380709,-0.042851,-0.058044,-0.142636,0.097839,-0.272143,0.132097,-0.184704,0.287738,-0.278927,-0.517386,-0.361201,-0.403960,0.009355,0.058289,-0.207979,-0.084569,0.012405,0.123116,0.130206,-0.375938,0.231025,-0.054880,0.215907,-0.085502,0.025263,0.212034,-0.196852,0.278790,-0.038613,0.313937,0.114413,0.026222,-0.008207,-0.102566,-0.296882,-0.048349,-0.250883,-0.165348,-0.451210,-0.234099,-0.459528,-0.033097,0.187976,-0.439557,-0.106273,-0.451046,0.125679,0.130646,0.058510,0.232778,0.197152,0.149381,-0.028260,-0.213585,0.006103,0.229849,-0.130933,0.253022,0.088407,0.009658,0.077750,-0.187730,0.059503,0.171707,-0.308855,0.193574,-0.120664,0.206161,-0.503982,-0.505245,-0.457392,-0.361015,-0.080199,-0.032067,-0.406796,-0.394234,-0.438956,0.117752,0.150315,0.160226,0.227411,0.201035,0.169371,0.203867,0.220073,0.195664,0.234380,0.303312,0.204017,-0.248194,0.238145,-0.213438,0.205398,0.345397,0.119445,0.088742,0.107089,-0.250928,0.011576,-0.084941,-0.305280,-0.129447,0.188088,-0.091647,0.139930,0.039324,0.050787,0.083368,0.162093,0.146437,-0.007956,-0.047211,-0.047285,-0.063314,-0.056416,0.162311,-0.032253,0.008900,0.012006,0.047668,0.335874,0.261087,-0.036313,0.382337,0.328878,0.197597,0.133434,0.144303,-0.072522,0.039283,0.115416,0.079107
0.037906,-0.130832,0.065236,-0.330527,-0.013244,0.069689,0.056323,-0.290603,0.159279,0.085812,-0.447001,-0.331257,-0.003274,-0.474570,-0.469797,-0.093376,0.198049,-0.258399,-0.275855,-0.251242,-0.110894,0.106501,0.080321,0.167726,0.357568,0.216392,0.128633,-0.155685,0.085323,0.260989,-0.055092,-0.298650,-0.002971,0.333090,-0.275227,0.178319,-0.165192,0.237895,0.115857,0.151016,0.171914,0.015010,0.069657,-0.510311,-0.482253,-0.289169,-0.039334,0.083734,-0.270339,-0.070195,-0.217942,0.111785,0.195959,-0.287360,0.308982,0.109362,-0.017175,-0.127025,0.087410,0.269904,-0.266417,-0.188602,0.117811,0.162858,-0.402441,0.073342,-0.008207,0.160890,0.225242,0.098874,0.107094,0.145136,-0.167693,-0.434099,-0.367943,-0.009287,0.195311,-0.414347,-0.318394,-0.453371,0.014568,0.087168,-0.096696,-0.268655,0.204560,0.151952,0.080774,-0.031195,-0.026744,0.248411,-0.144447,-0.105267,-0.259050,0.160452,-0.077118,0.322122,-0.324475,0.080798,0.100012,0.021779,0.164571,0.063777,-0.430002,-0.476329,-0.480410,-0.251573,0.138736,0.211412,-0.404487,-0.480440,-0.468766,-0.022122,0.052991,0.143833,0.178739,0.212424,0.233810,0.082479,0.014191,0.161669,0.290083,0.347126,0.316212,0.125638,-0.285664,0.112528,0.298536,0.288505,0.231514,-0.352435,-0.422826,-0.250928,-0.175171,-0.331153,-0.402411,0.080134,0.061473,0.064317,0.197222,0.049466,-0.035679,0.245902,0.059667,0.055802,-0.007956,-0.052975,-0.055098,0.044149,0.044774,0.080120,-0.175884,-0.299343,-0.254452,0.137865,-0.102035,0.025603,-0.033768,0.359610,-0.007019,0.041347,0.304938,0.147013,-0.151174,-0.018409,0.050711,-0.191252
