0.581981,0.888481,-0.346645,-0.957203,-0.097590,-0.099131,-0.344175,-0.527919
-0.510891,1.372811,-0.231226,0.064312,-0.097590,-0.099131,0.521219,-0.527919
1.019130,0.969203,-0.115808,-0.811272,-0.097590,-0.099131,0.521219,-0.527919
0.581981,-0.483786,0.807542,-0.957203,-0.097590,-0.099131,0.694298,-0.527919
-0.583749,-0.483786,-0.231226,2.034375,-0.097590,-0.099131,-0.344175,-0.527919
0.071974,-0.806672,0.692124,-0.665341,-0.097590,6.509628,-0.171096,-0.527919
-0.000884,0.323430,-0.231226,2.836993,-0.097590,-0.099131,0.521219,-0.527919
-0.146600,-0.403064,1.038380,-0.446445,-0.097590,-0.099131,1.386614,0.599321
0.363407,0.000544,1.846311,0.721000,-0.097590,-0.099131,-0.171096,-0.527919
-0.729465,-0.887394,1.153799,-0.811272,-0.097590,-0.099131,1.386614,0.223574
-0.510891,-0.887394,0.461286,-0.373480,-0.097590,-0.099131,0.521219,-0.058236
-0.583749,-1.048837,1.038380,-0.446445,-0.097590,-0.099131,0.348141,0.129638
-0.729465,-0.645229,0.807542,0.648034,-0.097590,-0.099131,0.521219,-0.246109
0.727698,-0.806672,0.230449,1.450653,-0.097590,-0.099131,0.521219,-0.527919
1.164846,0.404152,-0.577483,-0.519411,-0.097590,-0.099131,-0.690333,-0.527919
-0.292316,-0.483786,0.230449,-1.103133,-0.097590,-0.099131,0.001983,-0.527919
-0.219458,-0.887394,-0.000389,-1.103133,-0.097590,-0.099131,-0.171096,1.162942
0.581981,-0.241621,0.461286,-1.103133,-0.097590,-0.099131,0.175062,-0.152172
-0.000884,-1.291002,0.576705,-0.373480,-0.097590,-0.099131,-0.171096,-0.527919
0.800556,0.807760,0.576705,-0.373480,-0.097590,-0.099131,0.001983,-0.246109
-0.365174,-0.806672,-0.000389,-0.738307,-0.097590,-0.099131,0.001983,-0.527919
-0.510891,-0.483786,-0.231226,-0.300515,-0.097590,-0.099131,0.175062,-0.527919
1.674853,1.049925,-0.923739,0.283208,-0.097590,-0.099131,-0.171096,-0.527919
-0.510891,0.242709,0.230449,-0.957203,-0.097590,-0.099131,0.867377,-0.527919
-0.292316,0.242709,0.230449,-0.811272,-0.097590,-0.099131,1.386614,-0.527919
0.071974,0.081266,0.230449,1.815479,-0.097590,-0.099131,0.694298,-0.527919
0.654839,-0.403064,0.345867,-0.519411,-0.097590,-0.099131,1.559693,-0.058236
0.509123,-0.241621,1.153799,-0.592376,-0.097590,-0.099131,0.175062,-0.527919
0.946272,1.372811,0.807542,-0.154584,-0.097590,-0.099131,-0.171096,-0.527919
2.184860,3.067965,-1.616251,0.939895,-0.097590,-0.099131,1.040456,0.505385
0.217691,0.323430,-0.808320,-1.176099,-0.097590,-0.099131,1.213535,0.411448
0.071974,0.081266,-0.808320,4.442230,-0.097590,-0.099131,0.348141,-0.527919
-0.875181,0.888481,1.269217,-1.030168,-0.097590,-0.099131,0.521219,1.820499
-1.239472,0.404152,0.115030,1.231757,-0.097590,-0.099131,0.175062,-0.527919
2.039144,1.937862,-0.923739,-0.008654,-0.097590,-0.099131,-1.209570,-0.527919
1.747712,1.372811,-0.346645,0.575069,-0.097590,-0.099131,-1.382649,-0.527919
1.601995,0.888481,-0.577483,0.283208,-0.097590,-0.099131,0.694298,-0.246109
-0.729465,-0.403064,0.807542,-0.592376,-0.097590,-0.099131,1.040456,-0.152172
0.654839,0.242709,-0.808320,1.304722,-0.097590,-0.099131,0.001983,-0.527919
0.509123,0.242709,0.345867,0.575069,-0.097590,-0.099131,0.521219,-0.527919
2.622009,1.453533,-1.269995,-0.154584,-0.097590,-0.099131,0.694298,-0.527919
2.622009,1.937862,0.115030,1.012861,-0.097590,-0.099131,0.867377,-0.527919
2.112002,0.565595,-1.039158,0.137277,-0.097590,-0.099131,1.559693,-0.527919
-0.656607,0.323430,-1.269995,-0.446445,-0.097590,-0.099131,0.175062,-0.527919
-0.948039,-1.129558,0.692124,-0.592376,-0.097590,-0.099131,-0.344175,-0.152172
0.217691,-1.533166,0.922961,0.939895,-0.097590,-0.099131,-0.517254,0.881132
1.747712,2.018584,0.922961,1.523618,-0.097590,-0.099131,-1.728807,0.693258
-0.073742,-0.887394,0.230449,0.210242,-0.097590,-0.099131,-0.344175,-0.527919
1.747712,0.565595,0.115030,0.137277,-0.097590,-0.099131,1.386614,-0.527919
-0.583749,-2.098217,-1.847089,-0.738307,-0.097590,-0.099131,0.001983,-0.527919
-0.146600,-0.887394,0.115030,-0.373480,-0.097590,-0.099131,0.348141,0.035701
-0.656607,0.242709,-0.577483,-0.884237,-0.097590,-0.099131,0.348141,3.605296
-0.365174,-0.322342,0.576705,1.231757,-0.097590,-0.099131,0.867377,0.975068
0.436265,-0.160899,0.922961,0.064312,-0.097590,-0.099131,0.175062,-0.527919
1.019130,0.727038,0.692124,-0.227549,-0.097590,-0.099131,-0.690333,-0.527919
1.019130,0.484874,0.692124,-0.300515,-0.097590,-0.099131,-0.863412,-0.527919
1.164846,0.969203,-0.115808,-1.176099,-0.097590,-0.099131,-0.171096,-0.527919
0.217691,-0.483786,0.115030,0.502104,-0.097590,-0.099131,0.867377,-0.527919
-0.875181,-0.080178,0.345867,-0.519411,-0.097590,-0.099131,0.001983,-0.527919
-0.365174,0.646317,-0.231226,2.982924,-0.097590,-0.099131,0.348141,-0.527919
-0.510891,-1.210280,0.230449,1.888444,-0.097590,-0.099131,0.694298,-0.527919
